games_year,games_city,games_season,games_label,sport,event,athlete_name,athlete_url,placement,medal,team_name,team_members
1964,Innsbruck,Winter,1964 Winter Olympics (Innsbruck),Speed Skating,"1,500 metres, Women",Mary Lawler,https://www.olympedia.org/athletes/81633,19,,,
1964,Innsbruck,Winter,1964 Winter Olympics (Innsbruck),Speed Skating,"1,500 metres, Women",Jan Smith,https://www.olympedia.org/athletes/82405,24,,,
1964,Innsbruck,Winter,1964 Winter Olympics (Innsbruck),Speed Skating,"3,000 metres, Women",Jeanne Ashworth,https://www.olympedia.org/athletes/80557,11,,,
1964,Innsbruck,Winter,1964 Winter Olympics (Innsbruck),Speed Skating,"3,000 metres, Women",Sylvia White,https://www.olympedia.org/athletes/83037,=21,,,
1964,Innsbruck,Winter,1964 Winter Olympics (Innsbruck),Speed Skating,"3,000 metres, Women",Barb Lockhart,https://www.olympedia.org/athletes/81702,23,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Individual All-Around, Men",Dave Thor,https://www.olympedia.org/athletes/31454,24,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Individual All-Around, Men",Fred Roethlisberger,https://www.olympedia.org/athletes/31412,=34,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Individual All-Around, Men",Steve Hug,https://www.olympedia.org/athletes/31348,36,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Individual All-Around, Men",Steve Cohen,https://www.olympedia.org/athletes/31396,46,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Individual All-Around, Men",Sid Freudenstein,https://www.olympedia.org/athletes/31320,57,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Individual All-Around, Men",Kanati Allen,https://www.olympedia.org/athletes/31276,80,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Individual All-Around, Men",Richard Loyd,https://www.olympedia.org/athletes/2306165,DNS,,,Richard Loyd
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Floor Exercise, Men",Sid Freudenstein,https://www.olympedia.org/athletes/31320,=14 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Floor Exercise, Men",Dave Thor,https://www.olympedia.org/athletes/31454,=26 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Floor Exercise, Men",Fred Roethlisberger,https://www.olympedia.org/athletes/31412,=32 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Floor Exercise, Men",Kanati Allen,https://www.olympedia.org/athletes/31276,=34 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Floor Exercise, Men",Steve Hug,https://www.olympedia.org/athletes/31348,=42 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Floor Exercise, Men",Steve Cohen,https://www.olympedia.org/athletes/31396,=75 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Vault, Men",Dave Thor,https://www.olympedia.org/athletes/31454,=23 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Vault, Men",Fred Roethlisberger,https://www.olympedia.org/athletes/31412,=30 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Vault, Men",Kanati Allen,https://www.olympedia.org/athletes/31276,=54 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Vault, Men",Sid Freudenstein,https://www.olympedia.org/athletes/31320,=63 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Vault, Men",Steve Cohen,https://www.olympedia.org/athletes/31396,=68 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Vault, Men",Steve Hug,https://www.olympedia.org/athletes/31348,=83 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Parallel Bars, Men",Fred Roethlisberger,https://www.olympedia.org/athletes/31412,=41 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Parallel Bars, Men",Steve Cohen,https://www.olympedia.org/athletes/31396,=41 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Parallel Bars, Men",Steve Hug,https://www.olympedia.org/athletes/31348,=51 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Parallel Bars, Men",Sid Freudenstein,https://www.olympedia.org/athletes/31320,=63 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Parallel Bars, Men",Dave Thor,https://www.olympedia.org/athletes/31454,73 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Parallel Bars, Men",Kanati Allen,https://www.olympedia.org/athletes/31276,=102 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Horizontal Bar, Men",Steve Hug,https://www.olympedia.org/athletes/31348,=38 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Horizontal Bar, Men",Dave Thor,https://www.olympedia.org/athletes/31454,=41 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Horizontal Bar, Men",Fred Roethlisberger,https://www.olympedia.org/athletes/31412,=46 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Horizontal Bar, Men",Sid Freudenstein,https://www.olympedia.org/athletes/31320,=51 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Horizontal Bar, Men",Kanati Allen,https://www.olympedia.org/athletes/31276,=51 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Horizontal Bar, Men",Steve Cohen,https://www.olympedia.org/athletes/31396,=56 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Rings, Men",Steve Cohen,https://www.olympedia.org/athletes/31396,=9 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Rings, Men",Fred Roethlisberger,https://www.olympedia.org/athletes/31412,27 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Rings, Men",Sid Freudenstein,https://www.olympedia.org/athletes/31320,=44 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Rings, Men",Dave Thor,https://www.olympedia.org/athletes/31454,=47 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Rings, Men",Steve Hug,https://www.olympedia.org/athletes/31348,=52 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Rings, Men",Kanati Allen,https://www.olympedia.org/athletes/31276,99 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Pommelled Horse, Men",Dave Thor,https://www.olympedia.org/athletes/31454,7 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Pommelled Horse, Men",Steve Hug,https://www.olympedia.org/athletes/31348,19 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Pommelled Horse, Men",Kanati Allen,https://www.olympedia.org/athletes/31276,=58 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Pommelled Horse, Men",Fred Roethlisberger,https://www.olympedia.org/athletes/31412,=58 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Pommelled Horse, Men",Steve Cohen,https://www.olympedia.org/athletes/31396,=67 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Pommelled Horse, Men",Sid Freudenstein,https://www.olympedia.org/athletes/31320,93 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Individual All-Around, Women",Cathy Rigby,https://www.olympedia.org/athletes/29279,16,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Individual All-Around, Women",Linda Metheny,https://www.olympedia.org/athletes/29264,28,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Individual All-Around, Women",Joyce Tanac,https://www.olympedia.org/athletes/29293,30,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Individual All-Around, Women",Kathy Gleason,https://www.olympedia.org/athletes/29245,31,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Individual All-Around, Women",Colleen Mulvihill,https://www.olympedia.org/athletes/29271,34,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Individual All-Around, Women",Wendy Cluff,https://www.olympedia.org/athletes/29233,39,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Individual All-Around, Women",Diane Bolin,https://www.olympedia.org/athletes/2306154,DNS,,,Diane Bolin
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Floor Exercise, Women",Cathy Rigby,https://www.olympedia.org/athletes/29279,=20 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Floor Exercise, Women",Joyce Tanac,https://www.olympedia.org/athletes/29293,31 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Floor Exercise, Women",Linda Metheny,https://www.olympedia.org/athletes/29264,32 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Floor Exercise, Women",Kathy Gleason,https://www.olympedia.org/athletes/29245,=33 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Floor Exercise, Women",Wendy Cluff,https://www.olympedia.org/athletes/29233,42 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Floor Exercise, Women",Colleen Mulvihill,https://www.olympedia.org/athletes/29271,=43 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Vault, Women",Kathy Gleason,https://www.olympedia.org/athletes/29245,28 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Vault, Women",Joyce Tanac,https://www.olympedia.org/athletes/29293,30 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Vault, Women",Linda Metheny,https://www.olympedia.org/athletes/29264,=31 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Vault, Women",Cathy Rigby,https://www.olympedia.org/athletes/29279,=36 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Vault, Women",Colleen Mulvihill,https://www.olympedia.org/athletes/29271,=53 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Vault, Women",Wendy Cluff,https://www.olympedia.org/athletes/29233,=58 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Uneven Bars, Women",Cathy Rigby,https://www.olympedia.org/athletes/29279,=12 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Uneven Bars, Women",Colleen Mulvihill,https://www.olympedia.org/athletes/29271,=24 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Uneven Bars, Women",Joyce Tanac,https://www.olympedia.org/athletes/29293,27 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Uneven Bars, Women",Kathy Gleason,https://www.olympedia.org/athletes/29245,=29 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Uneven Bars, Women",Linda Metheny,https://www.olympedia.org/athletes/29264,=34 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Uneven Bars, Women",Wendy Cluff,https://www.olympedia.org/athletes/29233,46 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Balance Beam, Women",Linda Metheny,https://www.olympedia.org/athletes/29264,=4,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Balance Beam, Women",Cathy Rigby,https://www.olympedia.org/athletes/29279,7 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Balance Beam, Women",Colleen Mulvihill,https://www.olympedia.org/athletes/29271,=18 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Balance Beam, Women",Joyce Tanac,https://www.olympedia.org/athletes/29293,=27 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Balance Beam, Women",Kathy Gleason,https://www.olympedia.org/athletes/29245,=27 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Artistic Gymnastics,"Balance Beam, Women",Wendy Cluff,https://www.olympedia.org/athletes/29233,=33 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"100 metres, Men",Jim Hines,https://www.olympedia.org/athletes/78559,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"100 metres, Men",Charlie Greene,https://www.olympedia.org/athletes/78477,3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"100 metres, Men",Mel Pender,https://www.olympedia.org/athletes/78887,6,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"200 metres, Men",Tommie Smith,https://www.olympedia.org/athletes/79064,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"200 metres, Men",John Carlos,https://www.olympedia.org/athletes/78197,3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"200 metres, Men",Larry Questad,https://www.olympedia.org/athletes/78924,6,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"400 metres, Men",Lee Evans,https://www.olympedia.org/athletes/78380,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"400 metres, Men",Larry James,https://www.olympedia.org/athletes/78595,2,Silver,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"400 metres, Men",Ron Freeman,https://www.olympedia.org/athletes/78418,3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"800 metres, Men",Tom Farrell,https://www.olympedia.org/athletes/78390,3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"800 metres, Men",Ron Kutschinski,https://www.olympedia.org/athletes/78670,5 h1 r2/3,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"800 metres, Men",Wade Bell,https://www.olympedia.org/athletes/78096,5 h1 r1/3,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"1,500 metres, Men",Jim Ryun,https://www.olympedia.org/athletes/78987,2,Silver,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"1,500 metres, Men",Tom Von Ruden,https://www.olympedia.org/athletes/79161,9,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"1,500 metres, Men",Marty Liquori,https://www.olympedia.org/athletes/78706,12,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"5,000 metres, Men",Jack Bacheler,https://www.olympedia.org/athletes/78061,4 h2 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"5,000 metres, Men",Bob Day,https://www.olympedia.org/athletes/78305,6 h3 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"5,000 metres, Men",Lou Scott,https://www.olympedia.org/athletes/79010,11 h1 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"10,000 metres, Men",Tracy Smith,https://www.olympedia.org/athletes/79065,11,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"10,000 metres, Men",Tom Laris,https://www.olympedia.org/athletes/78677,16,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"10,000 metres, Men",Van Nelson,https://www.olympedia.org/athletes/78837,28,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Marathon, Men",Kenny Moore,https://www.olympedia.org/athletes/78807,14,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Marathon, Men",George Young,https://www.olympedia.org/athletes/79227,16,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Marathon, Men",Ron Daws,https://www.olympedia.org/athletes/78303,22,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"110 metres Hurdles, Men",Willie Davenport,https://www.olympedia.org/athletes/78295,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"110 metres Hurdles, Men",Erv Hall,https://www.olympedia.org/athletes/78502,2,Silver,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"110 metres Hurdles, Men",Leon Coleman,https://www.olympedia.org/athletes/78245,4,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"400 metres Hurdles, Men",Geoff Vanderstock,https://www.olympedia.org/athletes/79151,4,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"400 metres Hurdles, Men",Ron Whitney,https://www.olympedia.org/athletes/79187,6,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"400 metres Hurdles, Men",Boyd Gittins,https://www.olympedia.org/athletes/2305346,DNS,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"3,000 metres Steeplechase, Men",George Young,https://www.olympedia.org/athletes/79227,3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"3,000 metres Steeplechase, Men",Bill Reilly,https://www.olympedia.org/athletes/78936,5 h3 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"3,000 metres Steeplechase, Men",Conrad Nightingale,https://www.olympedia.org/athletes/78844,6 h1 r1/2,,,Geoff Vanderstock
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"20 kilometres Race Walk, Men",Rudy Haluza,https://www.olympedia.org/athletes/78506,4,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"20 kilometres Race Walk, Men",Tom Dooley,https://www.olympedia.org/athletes/78332,17,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"20 kilometres Race Walk, Men",Ron Laird,https://www.olympedia.org/athletes/78673,25,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"50 kilometres Race Walk, Men",Larry Young,https://www.olympedia.org/athletes/79230,3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"50 kilometres Race Walk, Men",Goetz Klopfer,https://www.olympedia.org/athletes/78660,10,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"50 kilometres Race Walk, Men",Dave Romansky,https://www.olympedia.org/athletes/78973,26,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"High Jump, Men",Dick Fosbury,https://www.olympedia.org/athletes/78407,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"High Jump, Men",Ed Caruthers,https://www.olympedia.org/athletes/78211,2,Silver,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"High Jump, Men",Reynaldo Brown,https://www.olympedia.org/athletes/78163,5,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Pole Vault, Men",Bob Seagren,https://www.olympedia.org/athletes/79014,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Pole Vault, Men",John Pennel,https://www.olympedia.org/athletes/78888,5,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Pole Vault, Men",Casey Carrigan,https://www.olympedia.org/athletes/78206,20 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Long Jump, Men",Bob Beamon,https://www.olympedia.org/athletes/78091,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Long Jump, Men",Ralph Boston,https://www.olympedia.org/athletes/78130,3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Long Jump, Men",Charles Mays,https://www.olympedia.org/athletes/78751,AC r2/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Triple Jump, Men",Art Walker,https://www.olympedia.org/athletes/79163,4,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Triple Jump, Men",Norm Tate,https://www.olympedia.org/athletes/79111,17 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Triple Jump, Men",Dave Smith,https://www.olympedia.org/athletes/79054,21 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Shot Put, Men",Randy Matson,https://www.olympedia.org/athletes/78743,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Shot Put, Men",George Woods,https://www.olympedia.org/athletes/79214,2,Silver,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Shot Put, Men",Dave Maggard,https://www.olympedia.org/athletes/78727,5,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Discus Throw, Men",Al Oerter,https://www.olympedia.org/athletes/78857,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Discus Throw, Men",Jay Silvester,https://www.olympedia.org/athletes/79041,5,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Discus Throw, Men",Gary Carlsen,https://www.olympedia.org/athletes/78198,6,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Hammer Throw, Men",Ed Burke,https://www.olympedia.org/athletes/78174,12,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Hammer Throw, Men",Al Hall,https://www.olympedia.org/athletes/78497,14 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Hammer Throw, Men",Hal Connolly,https://www.olympedia.org/athletes/78255,17 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Javelin Throw, Men",Mark Murro,https://www.olympedia.org/athletes/78831,9,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Javelin Throw, Men",Gary Stenlund,https://www.olympedia.org/athletes/79093,20 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Javelin Throw, Men",Frank Covelli,https://www.olympedia.org/athletes/78271,21 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Decathlon, Men",Bill Toomey,https://www.olympedia.org/athletes/79133,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Decathlon, Men",Tom Waddell,https://www.olympedia.org/athletes/79162,6,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Decathlon, Men",Rick Sloan,https://www.olympedia.org/athletes/79050,7,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"100 metres, Women",Wyomia Tyus,https://www.olympedia.org/athletes/77993,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"100 metres, Women",Barbara Ferrell,https://www.olympedia.org/athletes/77825,2,Silver,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"100 metres, Women",Margaret Bailes,https://www.olympedia.org/athletes/77751,5,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"200 metres, Women",Barbara Ferrell,https://www.olympedia.org/athletes/77825,4,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"200 metres, Women",Wyomia Tyus,https://www.olympedia.org/athletes/77993,6,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"200 metres, Women",Margaret Bailes,https://www.olympedia.org/athletes/77751,7,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"400 metres, Women",Jarvis Scott,https://www.olympedia.org/athletes/77963,6,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"400 metres, Women",Esther Stroy,https://www.olympedia.org/athletes/77979,5 h1 r2/3,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"400 metres, Women",Lois Drinkwater,https://www.olympedia.org/athletes/77813,8 h2 r2/3,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"800 metres, Women",Madeline Manning,https://www.olympedia.org/athletes/77903,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"800 metres, Women",Doris Brown,https://www.olympedia.org/athletes/77776,5,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"800 metres, Women",Francie Kraker,https://www.olympedia.org/athletes/77892,5 h1 r1/3,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"80 metres Hurdles, Women",Patty van Wolvelaere,https://www.olympedia.org/athletes/77994,4,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"80 metres Hurdles, Women",Mamie Rallins,https://www.olympedia.org/athletes/77943,5 h2 r2/3,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"80 metres Hurdles, Women",Judy Dyer,https://www.olympedia.org/athletes/77816,6 h2 r2/3,,,Willye White
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"High Jump, Women",Eleanor Montgomery,https://www.olympedia.org/athletes/77918,19 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"High Jump, Women",Sharon Callahan,https://www.olympedia.org/athletes/77781,22 r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"High Jump, Women",Estelle Baskerville,https://www.olympedia.org/athletes/77755,AC r1/2,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Long Jump, Women",Martha Rae Watson,https://www.olympedia.org/athletes/78003,10,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Long Jump, Women",Willye White,https://www.olympedia.org/athletes/78009,11,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Shot Put, Women",Maren Seidler,https://www.olympedia.org/athletes/77964,11,,,
